,_id,ref_id,timestamp,business,building,floor,room,sensors_of,ahu,fcu_09,fcu_10
686,62b1045d124f416d1e35ed41,1000,2022-06-21 00:35:57.732,Sheffield University,Diamond,third,WR/03,BMS,"[14.8, 314.96]","[28.3, 0]","[30.7, 370]"
687,62b1058a124f416d1e35ed42,1000,2022-06-21 00:40:58.004,Sheffield University,Diamond,third,WR/03,BMS,"[12.7, 304.63]","[22.4, 0]","[21.0, 370]"
688,62b106b6124f416d1e35ed43,1000,2022-06-21 00:45:58.052,Sheffield University,Diamond,third,WR/03,BMS,"[20.8, 306.61]","[29.5, 0]","[12.8, 370]"
689,62b107e2124f416d1e35ed44,1000,2022-06-21 00:50:58.093,Sheffield University,Diamond,third,WR/03,BMS,"[18.0, 308.39]","[29.0, 0]","[25.9, 370]"
690,62b1090e124f416d1e35ed45,1000,2022-06-21 00:55:58.139,Sheffield University,Diamond,third,WR/03,BMS,"[14.8, 302.09]","[22.9, 0]","[30.5, 370]"
691,62b10a3a124f416d1e35ed46,1000,2022-06-21 01:00:58.184,Sheffield University,Diamond,third,WR/03,BMS,"[25.9, 309.68]","[15.9, 0]","[13.1, 370]"
692,62b10b66124f416d1e35ed47,1000,2022-06-21 01:05:58.226,Sheffield University,Diamond,third,WR/03,BMS,"[27.0, 308.56]","[25.5, 0]","[28.6, 370]"
693,62b10c92124f416d1e35ed48,1000,2022-06-21 01:10:58.495,Sheffield University,Diamond,third,WR/03,BMS,"[19.2, 308.56]","[21.8, 0]","[27.7, 370]"
694,62b10dbe124f416d1e35ed49,1000,2022-06-21 01:15:58.755,Sheffield University,Diamond,third,WR/03,BMS,"[22.5, 311.12]","[16.8, 0]","[15.6, 370]"
695,62b10eea124f416d1e35ed4a,1000,2022-06-21 01:20:58.805,Sheffield University,Diamond,third,WR/03,BMS,"[21.8, 320.75]","[27.0, 0]","[17.7, 370]"
696,62b11016124f416d1e35ed4b,1000,2022-06-21 01:25:58.846,Sheffield University,Diamond,third,WR/03,BMS,"[17.4, 296.59]","[26.4, 0]","[12.3, 370]"
697,62b11142124f416d1e35ed4c,1000,2022-06-21 01:30:58.898,Sheffield University,Diamond,third,WR/03,BMS,"[19.2, 303.74]","[24.2, 0]","[13.1, 370]"
698,62b1126e124f416d1e35ed4d,1000,2022-06-21 01:35:58.930,Sheffield University,Diamond,third,WR/03,BMS,"[14.1, 318.08]","[30.0, 0]","[21.9, 370]"
699,62b1139a124f416d1e35ed4e,1000,2022-06-21 01:40:58.967,Sheffield University,Diamond,third,WR/03,BMS,"[13.6, 311.26]","[24.2, 0]","[17.8, 370]"
700,62b114c7124f416d1e35ed4f,1000,2022-06-21 01:45:59.003,Sheffield University,Diamond,third,WR/03,BMS,"[16.1, 310.58]","[16.0, 0]","[27.1, 370]"
701,62b115f3124f416d1e35ed50,1000,2022-06-21 01:50:59.048,Sheffield University,Diamond,third,WR/03,BMS,"[15.6, 297.94]","[23.2, 0]","[20.0, 370]"
702,62b1171f124f416d1e35ed51,1000,2022-06-21 01:55:59.096,Sheffield University,Diamond,third,WR/03,BMS,"[18.7, 310.95]","[29.3, 0]","[17.1, 370]"
703,62b1184b124f416d1e35ed52,1000,2022-06-21 02:00:59.128,Sheffield University,Diamond,third,WR/03,BMS,"[26.8, 294.56]","[29.2, 0]","[21.2, 370]"
704,62b11977124f416d1e35ed53,1000,2022-06-21 02:05:59.175,Sheffield University,Diamond,third,WR/03,BMS,"[17.6, 313.21]","[25.4, 0]","[17.4, 370]"
705,62b11aa3124f416d1e35ed54,1000,2022-06-21 02:10:59.224,Sheffield University,Diamond,third,WR/03,BMS,"[21.1, 308.86]","[30.8, 0]","[22.6, 370]"
706,62b11bcf124f416d1e35ed55,1000,2022-06-21 02:15:59.258,Sheffield University,Diamond,third,WR/03,BMS,"[13.9, 313.07]","[21.4, 0]","[16.7, 370]"
707,62b11cfb124f416d1e35ed56,1000,2022-06-21 02:20:59.332,Sheffield University,Diamond,third,WR/03,BMS,"[22.3, 308.77]","[19.9, 0]","[29.0, 370]"
708,62b11e27124f416d1e35ed57,1000,2022-06-21 02:25:59.469,Sheffield University,Diamond,third,WR/03,BMS,"[13.5, 310.42]","[30.5, 0]","[25.6, 370]"
709,62b11f53124f416d1e35ed58,1000,2022-06-21 02:30:59.708,Sheffield University,Diamond,third,WR/03,BMS,"[22.7, 318.87]","[14.5, 0]","[22.1, 370]"
710,62b1207f124f416d1e35ed59,1000,2022-06-21 02:35:59.745,Sheffield University,Diamond,third,WR/03,BMS,"[12.2, 303.03]","[12.8, 0]","[13.8, 370]"
711,62b121ab124f416d1e35ed5a,1000,2022-06-21 02:40:59.788,Sheffield University,Diamond,third,WR/03,BMS,"[12.2, 300.36]","[13.3, 0]","[27.3, 370]"
712,62b122d7124f416d1e35ed5b,1000,2022-06-21 02:45:59.828,Sheffield University,Diamond,third,WR/03,BMS,"[27.5, 309.54]","[18.8, 0]","[16.2, 370]"
713,62b12403124f416d1e35ed5c,1000,2022-06-21 02:50:59.919,Sheffield University,Diamond,third,WR/03,BMS,"[12.7, 324.11]","[13.0, 0]","[24.0, 370]"
714,62b1252f124f416d1e35ed5d,1000,2022-06-21 02:55:59.960,Sheffield University,Diamond,third,WR/03,BMS,"[21.1, 314.38]","[27.0, 0]","[28.4, 370]"
715,62b1265c124f416d1e35ed5e,1000,2022-06-21 03:01:00.044,Sheffield University,Diamond,third,WR/03,BMS,"[25.9, 317.74]","[13.3, 0]","[25.2, 370]"
716,62b12788124f416d1e35ed5f,1000,2022-06-21 03:06:00.088,Sheffield University,Diamond,third,WR/03,BMS,"[27.7, 311.79]","[26.9, 0]","[18.9, 370]"
717,62b128b4124f416d1e35ed60,1000,2022-06-21 03:11:00.131,Sheffield University,Diamond,third,WR/03,BMS,"[24.0, 315.97]","[30.0, 0]","[24.1, 370]"
718,62b129e0124f416d1e35ed61,1000,2022-06-21 03:16:00.165,Sheffield University,Diamond,third,WR/03,BMS,"[18.9, 312.83]","[26.0, 0]","[20.3, 370]"
719,62b12b0c124f416d1e35ed62,1000,2022-06-21 03:21:00.283,Sheffield University,Diamond,third,WR/03,BMS,"[27.7, 321.78]","[24.4, 0]","[19.1, 370]"
720,62b12c38124f416d1e35ed63,1000,2022-06-21 03:26:00.336,Sheffield University,Diamond,third,WR/03,BMS,"[28.8, 324.76]","[13.3, 0]","[24.1, 370]"
721,62b12d64124f416d1e35ed64,1000,2022-06-21 03:31:00.380,Sheffield University,Diamond,third,WR/03,BMS,"[13.8, 298.13]","[16.3, 0]","[21.6, 370]"
722,62b12e90124f416d1e35ed65,1000,2022-06-21 03:36:00.425,Sheffield University,Diamond,third,WR/03,BMS,"[19.1, 312.74]","[20.9, 0]","[15.9, 370]"
723,62b12fbc124f416d1e35ed66,1000,2022-06-21 03:41:00.466,Sheffield University,Diamond,third,WR/03,BMS,"[30.6, 305.54]","[24.8, 0]","[23.2, 370]"
724,62b130e8124f416d1e35ed67,1000,2022-06-21 03:46:00.508,Sheffield University,Diamond,third,WR/03,BMS,"[28.6, 313.21]","[12.2, 0]","[19.0, 370]"
725,62b13214124f416d1e35ed68,1000,2022-06-21 03:51:00.561,Sheffield University,Diamond,third,WR/03,BMS,"[25.6, 304.55]","[26.7, 0]","[16.0, 370]"
726,62b13340124f416d1e35ed69,1000,2022-06-21 03:56:00.633,Sheffield University,Diamond,third,WR/03,BMS,"[21.6, 316.6]","[12.2, 0]","[17.6, 370]"
727,62b1346c124f416d1e35ed6a,1000,2022-06-21 04:01:00.671,Sheffield University,Diamond,third,WR/03,BMS,"[20.2, 310.52]","[13.7, 0]","[27.9, 370]"
728,62b13598124f416d1e35ed6b,1000,2022-06-21 04:06:00.715,Sheffield University,Diamond,third,WR/03,BMS,"[22.8, 317.17]","[14.6, 0]","[30.7, 370]"
729,62b136c4124f416d1e35ed6c,1000,2022-06-21 04:11:00.751,Sheffield University,Diamond,third,WR/03,BMS,"[15.4, 305.77]","[27.9, 0]","[29.1, 370]"
730,62b137f1124f416d1e35ed6d,1000,2022-06-21 04:16:01.019,Sheffield University,Diamond,third,WR/03,BMS,"[25.1, 305.76]","[21.7, 0]","[27.1, 370]"
731,62b1391d124f416d1e35ed6e,1000,2022-06-21 04:21:01.059,Sheffield University,Diamond,third,WR/03,BMS,"[25.2, 298.63]","[15.7, 0]","[18.3, 370]"
732,62b13a49124f416d1e35ed6f,1000,2022-06-21 04:26:01.102,Sheffield University,Diamond,third,WR/03,BMS,"[15.7, 308.75]","[29.5, 0]","[16.4, 370]"
733,62b13b75124f416d1e35ed70,1000,2022-06-21 04:31:01.141,Sheffield University,Diamond,third,WR/03,BMS,"[20.2, 323.22]","[24.5, 0]","[28.8, 370]"
734,62b13ca1124f416d1e35ed71,1000,2022-06-21 04:36:01.175,Sheffield University,Diamond,third,WR/03,BMS,"[30.1, 314.07]","[30.0, 0]","[27.9, 370]"
735,62b13dcd124f416d1e35ed72,1000,2022-06-21 04:41:01.210,Sheffield University,Diamond,third,WR/03,BMS,"[28.6, 295.86]","[21.1, 0]","[23.1, 370]"
736,62b13ef9124f416d1e35ed73,1000,2022-06-21 04:46:01.257,Sheffield University,Diamond,third,WR/03,BMS,"[20.6, 314.25]","[30.9, 0]","[14.1, 370]"
737,62b14025124f416d1e35ed74,1000,2022-06-21 04:51:01.294,Sheffield University,Diamond,third,WR/03,BMS,"[30.9, 321.52]","[26.6, 0]","[16.7, 370]"
738,62b14151124f416d1e35ed75,1000,2022-06-21 04:56:01.336,Sheffield University,Diamond,third,WR/03,BMS,"[29.4, 313.26]","[27.8, 0]","[18.7, 370]"
739,62b1427d124f416d1e35ed76,1000,2022-06-21 05:01:01.371,Sheffield University,Diamond,third,WR/03,BMS,"[27.5, 307.43]","[18.4, 0]","[16.4, 370]"
740,62b143a9124f416d1e35ed77,1000,2022-06-21 05:06:01.408,Sheffield University,Diamond,third,WR/03,BMS,"[17.6, 320.25]","[13.0, 0]","[27.8, 370]"
741,62b144d5124f416d1e35ed78,1000,2022-06-21 05:11:01.457,Sheffield University,Diamond,third,WR/03,BMS,"[30.6, 314.21]","[22.3, 0]","[22.9, 370]"
742,62b14601124f416d1e35ed79,1000,2022-06-21 05:16:01.502,Sheffield University,Diamond,third,WR/03,BMS,"[13.8, 298.34]","[29.9, 0]","[15.9, 370]"
743,62b1472d124f416d1e35ed7a,1000,2022-06-21 05:21:01.554,Sheffield University,Diamond,third,WR/03,BMS,"[16.4, 307.04]","[30.5, 0]","[22.4, 370]"
744,62b14859124f416d1e35ed7b,1000,2022-06-21 05:26:01.604,Sheffield University,Diamond,third,WR/03,BMS,"[29.4, 318.1]","[18.4, 0]","[14.7, 370]"
745,62b14985124f416d1e35ed7c,1000,2022-06-21 05:31:01.647,Sheffield University,Diamond,third,WR/03,BMS,"[22.6, 309.65]","[20.5, 0]","[19.0, 370]"
746,62b14ab1124f416d1e35ed7d,1000,2022-06-21 05:36:01.690,Sheffield University,Diamond,third,WR/03,BMS,"[28.0, 317.58]","[16.1, 0]","[30.6, 370]"
747,62b14bdd124f416d1e35ed7e,1000,2022-06-21 05:41:01.728,Sheffield University,Diamond,third,WR/03,BMS,"[20.1, 324.75]","[15.6, 0]","[26.9, 370]"
748,62b14d09124f416d1e35ed7f,1000,2022-06-21 05:46:01.772,Sheffield University,Diamond,third,WR/03,BMS,"[28.1, 312.83]","[30.1, 0]","[20.1, 370]"
749,62b14e36124f416d1e35ed80,1000,2022-06-21 05:51:02.048,Sheffield University,Diamond,third,WR/03,BMS,"[18.1, 315.56]","[27.8, 0]","[27.4, 370]"
750,62b14f62124f416d1e35ed81,1000,2022-06-21 05:56:02.091,Sheffield University,Diamond,third,WR/03,BMS,"[14.7, 309.99]","[27.1, 0]","[12.7, 370]"
751,62b1508e124f416d1e35ed82,1000,2022-06-21 06:01:02.127,Sheffield University,Diamond,third,WR/03,BMS,"[23.6, 298.07]","[28.2, 0]","[12.9, 370]"
752,62b151ba124f416d1e35ed83,1000,2022-06-21 06:06:02.165,Sheffield University,Diamond,third,WR/03,BMS,"[21.9, 324.29]","[29.0, 0]","[29.0, 370]"
753,62b152e6124f416d1e35ed84,1000,2022-06-21 06:11:02.205,Sheffield University,Diamond,third,WR/03,BMS,"[23.9, 301.14]","[22.6, 0]","[19.5, 370]"
754,62b15412124f416d1e35ed85,1000,2022-06-21 06:16:02.257,Sheffield University,Diamond,third,WR/03,BMS,"[13.9, 298.7]","[30.8, 0]","[28.0, 370]"
755,62b1553e124f416d1e35ed86,1000,2022-06-21 06:21:02.294,Sheffield University,Diamond,third,WR/03,BMS,"[19.8, 313.89]","[30.9, 0]","[24.7, 370]"
756,62b1566a124f416d1e35ed87,1000,2022-06-21 06:26:02.565,Sheffield University,Diamond,third,WR/03,BMS,"[16.7, 316.76]","[16.6, 0]","[18.4, 370]"
757,62b15796124f416d1e35ed88,1000,2022-06-21 06:31:02.609,Sheffield University,Diamond,third,WR/03,BMS,"[16.9, 315.45]","[16.3, 0]","[23.0, 370]"
758,62b158c2124f416d1e35ed89,1000,2022-06-21 06:36:02.649,Sheffield University,Diamond,third,WR/03,BMS,"[26.1, 320.62]","[17.6, 0]","[24.5, 370]"
759,62b159ee124f416d1e35ed8a,1000,2022-06-21 06:41:02.691,Sheffield University,Diamond,third,WR/03,BMS,"[14.1, 298.53]","[22.6, 0]","[17.5, 370]"
760,62b15b1a124f416d1e35ed8b,1000,2022-06-21 06:46:02.724,Sheffield University,Diamond,third,WR/03,BMS,"[23.8, 303.81]","[20.0, 0]","[25.7, 370]"
761,62b15c46124f416d1e35ed8c,1000,2022-06-21 06:51:02.767,Sheffield University,Diamond,third,WR/03,BMS,"[12.4, 309.32]","[18.1, 0]","[12.8, 370]"
762,62b15d72124f416d1e35ed8d,1000,2022-06-21 06:56:02.810,Sheffield University,Diamond,third,WR/03,BMS,"[23.7, 312.27]","[12.1, 0]","[25.2, 370]"
763,62b15e9e124f416d1e35ed8e,1000,2022-06-21 07:01:02.851,Sheffield University,Diamond,third,WR/03,BMS,"[28.7, 319.17]","[22.0, 0]","[20.2, 370]"
764,62b15fca124f416d1e35ed8f,1000,2022-06-21 07:06:02.890,Sheffield University,Diamond,third,WR/03,BMS,"[24.0, 300.28]","[17.0, 0]","[21.5, 370]"
765,62b160f6124f416d1e35ed90,1000,2022-06-21 07:11:02.926,Sheffield University,Diamond,third,WR/03,BMS,"[28.4, 314.87]","[21.3, 0]","[21.2, 370]"
766,62b16222124f416d1e35ed91,1000,2022-06-21 07:16:02.965,Sheffield University,Diamond,third,WR/03,BMS,"[20.7, 320.88]","[14.0, 0]","[26.7, 370]"
767,62b1634f124f416d1e35ed92,1000,2022-06-21 07:21:03.002,Sheffield University,Diamond,third,WR/03,BMS,"[14.1, 318.21]","[18.1, 0]","[20.3, 370]"
768,62b1647b124f416d1e35ed93,1000,2022-06-21 07:26:03.052,Sheffield University,Diamond,third,WR/03,BMS,"[26.7, 308.36]","[15.6, 0]","[25.4, 370]"
769,62b165a7124f416d1e35ed94,1000,2022-06-21 07:31:03.089,Sheffield University,Diamond,third,WR/03,BMS,"[13.3, 300.88]","[13.8, 0]","[27.2, 370]"
770,62b166d3124f416d1e35ed95,1000,2022-06-21 07:36:03.124,Sheffield University,Diamond,third,WR/03,BMS,"[17.3, 296.83]","[28.2, 0]","[25.5, 370]"
771,62b167ff124f416d1e35ed96,1000,2022-06-21 07:41:03.169,Sheffield University,Diamond,third,WR/03,BMS,"[22.4, 302.92]","[20.1, 0]","[30.5, 370]"
772,62b1692b124f416d1e35ed97,1000,2022-06-21 07:46:03.207,Sheffield University,Diamond,third,WR/03,BMS,"[20.7, 307.55]","[29.7, 0]","[18.9, 370]"
773,62b16a57124f416d1e35ed98,1000,2022-06-21 07:51:03.247,Sheffield University,Diamond,third,WR/03,BMS,"[19.7, 320.72]","[24.5, 0]","[26.2, 370]"
774,62b16b83124f416d1e35ed99,1000,2022-06-21 07:56:03.286,Sheffield University,Diamond,third,WR/03,BMS,"[14.1, 319.75]","[24.9, 0]","[21.6, 370]"
775,62b16caf124f416d1e35ed9a,1000,2022-06-21 08:01:03.332,Sheffield University,Diamond,third,WR/03,BMS,"[21.6, 294.92]","[16.4, 0]","[25.1, 370]"
776,62b16ddb124f416d1e35ed9b,1000,2022-06-21 08:06:03.374,Sheffield University,Diamond,third,WR/03,BMS,"[20.8, 308.76]","[29.7, 0]","[17.9, 370]"
777,62b16f07124f416d1e35ed9c,1000,2022-06-21 08:11:03.415,Sheffield University,Diamond,third,WR/03,BMS,"[17.6, 314.45]","[17.8, 0]","[29.3, 370]"
778,62b17033124f416d1e35ed9d,1000,2022-06-21 08:16:03.451,Sheffield University,Diamond,third,WR/03,BMS,"[28.1, 306.85]","[20.9, 0]","[24.1, 370]"
779,62b1715f124f416d1e35ed9e,1000,2022-06-21 08:21:03.507,Sheffield University,Diamond,third,WR/03,BMS,"[16.8, 324.22]","[17.2, 0]","[20.5, 370]"
780,62b1728b124f416d1e35ed9f,1000,2022-06-21 08:26:03.555,Sheffield University,Diamond,third,WR/03,BMS,"[29.1, 300.2]","[22.6, 0]","[27.4, 370]"
781,62b173b7124f416d1e35eda0,1000,2022-06-21 08:31:03.587,Sheffield University,Diamond,third,WR/03,BMS,"[15.7, 315.88]","[18.9, 370]","[13.2, 370]"
782,62b174e3124f416d1e35eda1,1000,2022-06-21 08:36:03.626,Sheffield University,Diamond,third,WR/03,BMS,"[25.6, 324.35]","[24.8, 370]","[20.0, 370]"
783,62b1760f124f416d1e35eda2,1000,2022-06-21 08:41:03.659,Sheffield University,Diamond,third,WR/03,BMS,"[28.7, 296.63]","[13.6, 370]","[24.8, 370]"
784,62b1773b124f416d1e35eda3,1000,2022-06-21 08:46:03.706,Sheffield University,Diamond,third,WR/03,BMS,"[30.4, 324.59]","[30.2, 370]","[17.7, 370]"
785,62b17867124f416d1e35eda4,1000,2022-06-21 08:51:03.759,Sheffield University,Diamond,third,WR/03,BMS,"[18.3, 320.78]","[24.8, 370]","[30.8, 370]"
786,62b17993124f416d1e35eda5,1000,2022-06-21 08:56:03.807,Sheffield University,Diamond,third,WR/03,BMS,"[16.3, 297.17]","[28.4, 370]","[19.4, 370]"
787,62b17abf124f416d1e35eda6,1000,2022-06-21 09:01:03.848,Sheffield University,Diamond,third,WR/03,BMS,"[20.2, 321.11]","[16.2, 370]","[13.1, 370]"
788,62b17beb124f416d1e35eda7,1000,2022-06-21 09:06:03.899,Sheffield University,Diamond,third,WR/03,BMS,"[20.2, 310.65]","[14.2, 370]","[30.4, 370]"
789,62b17d17124f416d1e35eda8,1000,2022-06-21 09:11:03.946,Sheffield University,Diamond,third,WR/03,BMS,"[18.4, 315.32]","[29.8, 370]","[20.9, 370]"
790,62b17e43124f416d1e35eda9,1000,2022-06-21 09:16:03.988,Sheffield University,Diamond,third,WR/03,BMS,"[15.0, 320.33]","[24.0, 370]","[30.5, 370]"
791,62b17f70124f416d1e35edaa,1000,2022-06-21 09:21:04.027,Sheffield University,Diamond,third,WR/03,BMS,"[16.4, 316.65]","[28.7, 370]","[17.7, 370]"
792,62b1809c124f416d1e35edab,1000,2022-06-21 09:26:04.073,Sheffield University,Diamond,third,WR/03,BMS,"[14.1, 316.01]","[21.8, 370]","[14.1, 370]"
793,62b181c8124f416d1e35edac,1000,2022-06-21 09:31:04.111,Sheffield University,Diamond,third,WR/03,BMS,"[26.0, 295.8]","[27.1, 370]","[17.7, 370]"
794,62b182f4124f416d1e35edad,1000,2022-06-21 09:36:04.146,Sheffield University,Diamond,third,WR/03,BMS,"[16.7, 296.48]","[15.8, 370]","[30.9, 370]"
795,62b18420124f416d1e35edae,1000,2022-06-21 09:41:04.189,Sheffield University,Diamond,third,WR/03,BMS,"[24.0, 316.63]","[16.6, 370]","[15.4, 370]"
796,62b1854c124f416d1e35edaf,1000,2022-06-21 09:46:04.252,Sheffield University,Diamond,third,WR/03,BMS,"[30.3, 304.26]","[18.0, 370]","[30.7, 370]"
797,62b18678124f416d1e35edb0,1000,2022-06-21 09:51:04.293,Sheffield University,Diamond,third,WR/03,BMS,"[21.5, 316.46]","[27.9, 370]","[19.4, 370]"
798,62b187a4124f416d1e35edb1,1000,2022-06-21 09:56:04.327,Sheffield University,Diamond,third,WR/03,BMS,"[28.5, 305.19]","[18.6, 370]","[21.7, 370]"
799,62b188d0124f416d1e35edb2,1000,2022-06-21 10:01:04.368,Sheffield University,Diamond,third,WR/03,BMS,"[28.9, 312.02]","[27.0, 370]","[24.3, 370]"
800,62b189fc124f416d1e35edb3,1000,2022-06-21 10:06:04.413,Sheffield University,Diamond,third,WR/03,BMS,"[20.0, 308.14]","[26.0, 370]","[30.6, 370]"
801,62b18b28124f416d1e35edb4,1000,2022-06-21 10:11:04.452,Sheffield University,Diamond,third,WR/03,BMS,"[18.9, 306.42]","[26.4, 370]","[30.1, 370]"
802,62b18c54124f416d1e35edb5,1000,2022-06-21 10:16:04.500,Sheffield University,Diamond,third,WR/03,BMS,"[19.8, 300.15]","[28.9, 370]","[19.8, 370]"
803,62b18d80124f416d1e35edb6,1000,2022-06-21 10:21:04.537,Sheffield University,Diamond,third,WR/03,BMS,"[24.1, 307.8]","[19.0, 370]","[24.0, 370]"
804,62b18eac124f416d1e35edb7,1000,2022-06-21 10:26:04.575,Sheffield University,Diamond,third,WR/03,BMS,"[16.9, 300.08]","[26.6, 370]","[29.5, 370]"
805,62b18fd8124f416d1e35edb8,1000,2022-06-21 10:31:04.610,Sheffield University,Diamond,third,WR/03,BMS,"[14.0, 311.14]","[21.4, 370]","[22.7, 370]"
806,62b19104124f416d1e35edb9,1000,2022-06-21 10:36:04.651,Sheffield University,Diamond,third,WR/03,BMS,"[15.4, 302.15]","[15.9, 370]","[28.9, 370]"
807,62b19230124f416d1e35edba,1000,2022-06-21 10:41:04.686,Sheffield University,Diamond,third,WR/03,BMS,"[16.0, 294.26]","[26.3, 370]","[14.1, 370]"
808,62b1935c124f416d1e35edbb,1000,2022-06-21 10:46:04.739,Sheffield University,Diamond,third,WR/03,BMS,"[12.2, 310.52]","[28.0, 370]","[27.5, 370]"
809,62b19488124f416d1e35edbc,1000,2022-06-21 10:51:04.788,Sheffield University,Diamond,third,WR/03,BMS,"[19.1, 305.09]","[18.3, 370]","[16.9, 370]"
810,62b195b4124f416d1e35edbd,1000,2022-06-21 10:56:04.823,Sheffield University,Diamond,third,WR/03,BMS,"[21.8, 309.81]","[15.1, 370]","[23.6, 370]"
811,62b196e0124f416d1e35edbe,1000,2022-06-21 11:01:04.869,Sheffield University,Diamond,third,WR/03,BMS,"[16.6, 302.58]","[16.9, 370]","[17.9, 370]"
812,62b1980c124f416d1e35edbf,1000,2022-06-21 11:06:04.920,Sheffield University,Diamond,third,WR/03,BMS,"[20.1, 321.45]","[28.2, 370]","[26.3, 370]"
813,62b19938124f416d1e35edc0,1000,2022-06-21 11:11:04.959,Sheffield University,Diamond,third,WR/03,BMS,"[18.7, 314.99]","[30.8, 370]","[22.1, 370]"
814,62b19a64124f416d1e35edc1,1000,2022-06-21 11:16:04.991,Sheffield University,Diamond,third,WR/03,BMS,"[13.9, 313.64]","[30.0, 370]","[15.0, 370]"
815,62b19b91124f416d1e35edc2,1000,2022-06-21 11:21:05.027,Sheffield University,Diamond,third,WR/03,BMS,"[12.4, 319.58]","[30.0, 370]","[24.2, 370]"
816,62b19cbd124f416d1e35edc3,1000,2022-06-21 11:26:05.068,Sheffield University,Diamond,third,WR/03,BMS,"[21.8, 302.29]","[16.0, 370]","[17.8, 370]"
817,62b19de9124f416d1e35edc4,1000,2022-06-21 11:31:05.109,Sheffield University,Diamond,third,WR/03,BMS,"[30.4, 315.49]","[14.3, 370]","[24.0, 370]"
818,62b19f15124f416d1e35edc5,1000,2022-06-21 11:36:05.156,Sheffield University,Diamond,third,WR/03,BMS,"[26.6, 299.83]","[15.6, 370]","[24.4, 370]"
819,62b1a041124f416d1e35edc6,1000,2022-06-21 11:41:05.196,Sheffield University,Diamond,third,WR/03,BMS,"[29.7, 301.62]","[15.7, 370]","[19.4, 370]"
820,62b1a16d124f416d1e35edc7,1000,2022-06-21 11:46:05.238,Sheffield University,Diamond,third,WR/03,BMS,"[18.9, 305.87]","[26.0, 370]","[15.0, 370]"
821,62b1a299124f416d1e35edc8,1000,2022-06-21 11:51:05.286,Sheffield University,Diamond,third,WR/03,BMS,"[16.0, 312.11]","[27.3, 370]","[15.3, 370]"
822,62b1a3c5124f416d1e35edc9,1000,2022-06-21 11:56:05.332,Sheffield University,Diamond,third,WR/03,BMS,"[20.2, 318.24]","[29.0, 370]","[23.7, 370]"
823,62b1a4f1124f416d1e35edca,1000,2022-06-21 12:01:05.389,Sheffield University,Diamond,third,WR/03,BMS,"[25.1, 300.18]","[16.3, 0]","[30.4, 370]"
824,62b1a61d124f416d1e35edcb,1000,2022-06-21 12:06:05.426,Sheffield University,Diamond,third,WR/03,BMS,"[26.1, 316.67]","[25.5, 0]","[29.4, 370]"
825,62b1a749124f416d1e35edcc,1000,2022-06-21 12:11:05.468,Sheffield University,Diamond,third,WR/03,BMS,"[30.1, 310.83]","[23.7, 0]","[19.0, 370]"
826,62b1a875124f416d1e35edcd,1000,2022-06-21 12:16:05.504,Sheffield University,Diamond,third,WR/03,BMS,"[16.2, 323.85]","[24.3, 0]","[23.8, 370]"
827,62b1a9a1124f416d1e35edce,1000,2022-06-21 12:21:05.547,Sheffield University,Diamond,third,WR/03,BMS,"[21.8, 315.66]","[27.4, 0]","[14.0, 370]"
828,62b1aacd124f416d1e35edcf,1000,2022-06-21 12:26:05.589,Sheffield University,Diamond,third,WR/03,BMS,"[29.3, 309.58]","[21.4, 0]","[26.2, 370]"
829,62b1abf9124f416d1e35edd0,1000,2022-06-21 12:31:05.638,Sheffield University,Diamond,third,WR/03,BMS,"[25.9, 300.06]","[18.0, 0]","[23.7, 370]"
830,62b1ad25124f416d1e35edd1,1000,2022-06-21 12:36:05.687,Sheffield University,Diamond,third,WR/03,BMS,"[21.6, 324.04]","[24.3, 0]","[22.7, 370]"
831,62b1ae51124f416d1e35edd2,1000,2022-06-21 12:41:05.729,Sheffield University,Diamond,third,WR/03,BMS,"[29.9, 294.38]","[27.7, 0]","[16.6, 370]"
832,62b1af7d124f416d1e35edd3,1000,2022-06-21 12:46:05.781,Sheffield University,Diamond,third,WR/03,BMS,"[28.8, 295.22]","[28.2, 0]","[26.1, 370]"
833,62b1b0a9124f416d1e35edd4,1000,2022-06-21 12:51:05.835,Sheffield University,Diamond,third,WR/03,BMS,"[29.4, 310.47]","[18.2, 0]","[21.3, 370]"
834,62b1b1d5124f416d1e35edd5,1000,2022-06-21 12:56:05.882,Sheffield University,Diamond,third,WR/03,BMS,"[16.7, 324.88]","[16.3, 0]","[23.9, 370]"
835,62b1b301124f416d1e35edd6,1000,2022-06-21 13:01:05.933,Sheffield University,Diamond,third,WR/03,BMS,"[26.8, 310.17]","[17.4, 0]","[24.4, 370]"
836,62b1b42d124f416d1e35edd7,1000,2022-06-21 13:06:05.991,Sheffield University,Diamond,third,WR/03,BMS,"[18.4, 316.37]","[13.5, 0]","[13.0, 370]"
837,62b1b55a124f416d1e35edd8,1000,2022-06-21 13:11:06.030,Sheffield University,Diamond,third,WR/03,BMS,"[15.7, 295.77]","[12.2, 0]","[21.2, 370]"
838,62b1b686124f416d1e35edd9,1000,2022-06-21 13:16:06.071,Sheffield University,Diamond,third,WR/03,BMS,"[22.6, 300.3]","[22.7, 0]","[23.4, 370]"
839,62b1b7b2124f416d1e35edda,1000,2022-06-21 13:21:06.109,Sheffield University,Diamond,third,WR/03,BMS,"[28.6, 309.56]","[14.6, 0]","[25.0, 370]"
